HSHD_NUM,HH_KEY,ACCOUNT_KEY,HEAD_OF_HH,CITY,STATE,ZIP_CODE,AGE_RANGE
1444,7079710,159889574,N,COLD SPRING,KY,41076,55-64
2015,1219046,159914879,N,SABINA,OH,45169,45-54
4875,73234745,159915240,N,MOORESVILLE,IN,46158,NOT AVAILABLE
941,77784215,159908479,N,LEBANON,OH,45036,65-74
3048,80034611,159957188,N,BURLINGTON,KY,41005,NOT AVAILABLE
761,13518462,159950959,N,GIBRALTAR,MI,48173,75+
394,17878796,159951494,N,WEST CHESTER,OH,45069,55-64
1274,76294697,159977245,N,KNOXVILLE,TN,37912,75+
2651,1351915,159979722,N,FORTVILLE,IN,46040,45-54
2825,9245234,159973798,N,LUDLOW,KY,41016,35-44
3117,80407624,159974427,N,DULUTH,GA,30097,75+
3683,15899970,160001006,N,INDIANAPOLIS,IN,46227,NOT AVAILABLE
315,76994828,160165673,N,REYNOLDSBURG,OH,43068,55-64
766,5994358,157282912,N,DUBLIN,OH,43016,65-74
248,79947907,157235297,N,CANTON,MI,48188,45-54
206,74683142,157235323,N,LEXINGTON,KY,40509,NOT AVAILABLE
1993,74097239,157235334,N,CINCINNATI,OH,45248.0,25-34
3832,75919630,157235387,N,FINDLAY,OH,45840,NOT AVAILABLE
4795,1214250,157235845,N,DAYTON,OH,45429,55-64
967,1750896,157235574,N,TIFFIN,OH,44883,NOT AVAILABLE
2656,6890379,157235926,N,DAYTON,OH,45429,NOT AVAILABLE
4690,79920433,157235562,N,DELAWARE,OH,43015,45-54
3244,79754168,157235977,N,MILROY,IN,46156,65-74
476,3494980,157235579,N,GRAND BLANC,MI,48439,NOT AVAILABLE
4378,76951306,157258799,N,INDIANAPOLIS,IN,46217,NOT AVAILABLE
2521,79906702,157258808,N,MOORESVILLE,IN,46158,45-54
3104,76048894,157258433,N,OREGON,OH,43616,25-34
2308,70686540,157258839,N,NASHVILLE,TN,37211,25-34
2669,79948797,157258954,N,CINCINNATI,OH,45215,45-54
2552,74320333,157258983,N,CASTALIA,OH,44824,45-54
3281,5286193,157258604,N,CHILLICOTHE,OH,45601,65-74
1789,15373365,157258613,N,NITRO,WV,25143,65-74
2045,6514545,157259032,N,GREENVILLE,OH,45331,35-44
357,75441436,157258640,N,CINCINNATI,OH,45244,25-34
4125,5286057,157258641,N,SPRINGFIELD,OH,45502,75+
152,73709668,157258646,N,SAINT CLAIR SHORES,MI,48080,25-34
1408,77530034,157259066,N,HUNTINGTON,WV,25705,75+
1032,79981212,157258692,N,LEXINGTON,KY,40509,65-74
1337,80346130,157259094,N,CINCINNATI,OH,45238,55-64
2441,76632524,157259115,N,GREENWOOD,IN,46143.0,75+
3749,2602301,157259125,N,BELLE RIVE,IL,62810,65-74
2863,3287894,157258729,N,MASON,OH,45040,NOT AVAILABLE
1147,3199600,157259130,N,GIBRALTAR,MI,48173,75+
3709,6384872,157258742,N,LAMBERTVILLE,MI,48144,45-54
3434,75431289,157282587,N,EAST LANSING,MI,48823,NOT AVAILABLE
2375,17911634,157283094,N,COLUMBUS,OH,43204,25-34
2084,1763679,157283130,N,LIBERTY TOWNSHIP,OH,45044,25-34
1978,75540203,157283203,N,CINCINNATI,OH,45211,25-34
1707,16246141,160238527,N,FRANKLIN,TN,37069,45-54
3558,16915917,156819791,N,POWELL,OH,43065,45-54
2864,17346613,156724720,N,DUBLIN,OH,43016,NOT AVAILABLE
1496,546652,156724739,N,HARRISON,OH,45030,NOT AVAILABLE
2065,1894269,156724745,N,CINCINNATI,OH,45248,55-64
2295,17318903,156724758,N,WALTON,KY,41094,35-44
1847,5397425,156724793,N,POWELL,OH,43065,55-64
1102,1527278,156724893,N,GEORGETOWN,KY,40324,35-44
3815,5926069,156724963,N,CLARKSTON,MI,48346,NOT AVAILABLE
2676,5212260,156724980,N,LIBERTY TWP,OH,45011,65-74
2820,9327582,156724860,N,CINCINNATI,OH,45205,35-44
4266,1279825,156725036,N,DAYTON,OH,45404,55-64
4381,79770726,156725072,N,OXFORD,GA,30054,75+
2487,662639,156724917,N,CINCINNATI,OH,45211,45-54
2858,18699825,156725151,N,TROY,OH,45373,55-64
2670,77207631,156749019,N,MASON,OH,45040.0,NOT AVAILABLE
185,79841463,156749054,N,CINCINNATI,OH,45202,25-34
4782,76801865,156748793,N,MURFREESBORO,TN,37128,35-44
4128,14206805,156749171,N,BLACKLICK,OH,43004,55-64
1097,17044064,156749231,N,LAMBERTVILLE,MI,48144,65-74
1073,75607733,156748903,N,CINCINNATI,OH,45248,75+
4738,73699941,156749309,N,CINCINNATI,OH,45244,55-64
4548,1508104,156749319,N,LOUISVILLE,KY,40206,55-64
4939,79849848,156748958,N,CINCINNATI,OH,45224,35-44
3218,77173308,156749362,N,FLORENCE,KY,41042,45-54
131,5906701,156749320,N,CLEVES,OH,45002,65-74
3125,77235758,156748975,N,CINCINNATI,OH,45238,25-34
204,6610804,156771179,N,DAYTON,OH,45424,55-64
3676,5604708,156771247,N,BELLEVUE,KY,41073,25-34
2489,73163198,156771330,N,LEXINGTON,KY,40509,NOT AVAILABLE
3280,2700632,156771346,N,FT THOMAS,KY,41075,55-64
696,74490943,156771378,N,FREMONT,OH,43420,35-44
361,74368178,156771409,N,SPRINGFIELD,OH,45504,55-64
913,70361044,156771482,N,MONROE,OH,45050,25-34
1216,78822283,156793942,N,SWANTON,OH,43558,35-44
1042,6704680,156793656,N,TOLEDO,OH,43611,45-54
1785,2876347,156794085,N,WALTON,KY,41094,NOT AVAILABLE
2999,79817613,156794078,N,LAWRENCEVILLE,GA,30044,45-54
4512,76632738,156793787,N,MASON,OH,45040,25-34
4568,14760454,156794134,N,BOWLING GREEN,OH,43402,65-74
2307,3666254,156819667,N,MOUNT VERNON,IL,62864.0,75+
1150,657420,156819698,N,NEWPORT,KY,41071,45-54
351,77387589,156819710,N,CINCINNATI,OH,45247,55-64
2590,79811089,156819713,N,NASHVILLE,TN,37209,65-74
2667,6301163,156819741,N,MILFORD,OH,45150,35-44
1318,79973985,156819424,N,HIGHLAND HEIGHTS,KY,41076,NOT AVAILABLE
4407,17403015,156994259,N,CINCINNATI,OH,45244,25-34
3829,75126961,156911995,N,CINCINNATI,OH,45248,45-54
940,1362108,156911997,N,GREENWOOD,IN,46142.0,75+
3562,74749955,156912006,N,MARION,OH,43302,65-74
2616,73158754,156911895,N,DAYTON,OH,45458,NOT AVAILABLE
3702,1796375,156912044,N,CINCINNATI,OH,45255,45-54
4629,9477401,156911939,N,CINCINNATI,OH,45208,25-34
3437,76890605,156911817,N,MARIETTA,GA,30062,45-54
650,77077438,156911859,N,INDEPENDENCE,KY,41051,NOT AVAILABLE
3199,5030275,156911905,N,SHELBY TOWNSHIP,MI,48315,55-64
2227,687938,156911893,N,SAINT BERNARD,OH,45217,45-54
1655,79928610,156911914,N,ATLANTA,GA,30350.0,25-34
1876,75123056,156931881,N,SOMERSET,KY,42501,35-44
4808,77401444,156931926,N,CINCINNATI,OH,45239,NOT AVAILABLE
4227,75270681,156931701,N,COLUMBUS,OH,43215,25-34
259,16399511,156932038,N,BATESVILLE,IN,47006,NOT AVAILABLE
2000,17733903,156932041,N,BAY CITY,MI,48706,NOT AVAILABLE
2142,8299158,156932065,N,LOUISVILLE,KY,40214,65-74
864,7037359,156932053,N,COLUMBUS,OH,43213,65-74
2272,4943463,156931763,N,WESTERVILLE,OH,43081,25-34
510,73168430,156932099,N,CINCINNATI,OH,45247,45-54
2320,75850932,156932118,N,CORY,IN,47846,25-34
4763,79812250,156967826,N,MOUNT VERNON,IL,62864,45-54
3868,17734279,156967839,N,VENICE,FL,34285,75+
4005,76461241,156967880,N,COLUMBUS,OH,43212,25-34
3653,76145955,156968281,N,COLUMBUS,OH,43207,NOT AVAILABLE
1292,1279262,156968011,N,DAYTON,OH,45420,55-64
4487,18645031,156968290,N,MASON,OH,45040,25-34
3425,76832034,156968078,N,HILLIARD,OH,43026,35-44
2294,79765558,156993955,N,OREGON,OH,43616,NOT AVAILABLE
424,76737182,156993633,N,CINCINNATI,OH,45212,55-64
418,15289704,156993998,N,CHAGRIN FALLS,OH,44022,55-64
4469,16256460,156993675,N,CALIFORNIA,KY,41007,NOT AVAILABLE
4762,16338627,156993713,N,CINCINNATI,OH,45238,75+
3378,1813261,156993854,N,CINCINNATI,OH,45233,75+
2589,9868663,156993846,N,BRIGHTON,MI,48116.0,55-64
3038,79920446,156994201,N,ENGLEWOOD,OH,45322,75+
3983,3157509,156994226,N,NEWPORT,KY,41071,45-54
1568,5090796,156993896,N,FINDLAY,OH,45840,55-64
2837,77195479,156993900,N,WIXOM,MI,48393,55-64
1616,583492,156993902,N,TRENTON,OH,45067,55-64
1996,2375034,156994263,N,TOLEDO,OH,43607,55-64
1145,885944,157016908,N,BEAVERCREEK,OH,45431,65-74
3503,2273605,157016913,N,RUSSELLVILLE,OH,45168,75+
1015,77413840,157016523,N,KENOVA,WV,25530,65-74
364,262329,157016576,N,WESTERVILLE,OH,43081,55-64
2127,1849014,157016893,N,JACKSON,OH,45640,45-54
829,79880599,157016929,N,HARRISON,OH,45030,65-74
2723,8335195,157016972,N,LOUISVILLE,KY,40204,25-34
4449,77024313,157016970,N,TOLEDO,OH,43615,35-44
4833,79755121,157016708,N,LOUISVILLE,KY,40214,NOT AVAILABLE
1516,15456510,157017017,N,CARMEL,IN,46032,25-34
2223,17303696,157060292,N,LIBERTY TWP,OH,45011.0,45-54
3666,15351922,157060426,N,COLUMBUS,OH,43214,19-24
4983,76453173,157060296,N,FORT WAYNE,IN,46804,NOT AVAILABLE
3669,14711412,157060301,N,LOUISVILLE,KY,40210,45-54
952,860530,157060462,N,MORAINE,OH,45439,55-64
3144,1322443,157060355,N,WAYNESVILLE,OH,45068,NOT AVAILABLE
2472,16309543,157081984,N,LOVELAND,OH,45140,25-34
3037,75154676,157082390,N,PROSPECT,KY,40059,45-54
428,75889593,157082417,N,WEST CHESTER,OH,45069,25-34
2486,10268147,157082063,N,OLMSTED FALLS,OH,44138,55-64
155,74495558,157082092,N,FINDLAY,OH,45840,75+
2770,17425092,157082578,N,TAYLORSVILLE,KY,40071,75+
4283,78088429,157082166,N,BATESVILLE,IN,47006,35-44
1522,73229195,157082574,N,INDIANAPOLIS,IN,46203,55-64
2809,74905817,157082198,N,MARYSVILLE,OH,43040,NOT AVAILABLE
1479,2777053,157082636,N,CINCINNATI,OH,45248,75+
3767,76974284,157082687,N,CINCINNATI,OH,45219,25-34
3421,5342841,157082697,N,MASON,OH,45040,19-24
2689,76159951,157082716,N,COLUMBUS,OH,43235,35-44
1467,9575758,157083064,N,ALEXANDRIA,KY,41001,19-24
2608,75033036,157082944,N,LOVELAND,OH,45140,45-54
439,73711046,157083157,N,CINCINNATI,OH,45238,25-34
1211,77272175,157083176,N,CINCINNATI,OH,45240,35-44
4315,566718,157104524,N,MIDDLETOWN,OH,45042,25-34
3340,76702347,157104526,N,COLUMBUS,OH,43202,55-64
2476,74549745,157104262,N,CINCINNATI,OH,45251,25-34
3147,79909073,157104408,N,CINCINNATI,OH,45238,65-74
4938,74553887,157191203,N,CINCINNATI,OH,45230,NOT AVAILABLE
4731,76168339,157104380,N,OAK RIDGE,TN,37830,NOT AVAILABLE
2662,17504842,157104763,N,DELTA,OH,43515,75+
220,3437689,157104773,N,PINCKNEY,MI,48169,55-64
303,5741964,157104725,N,COTTRELLVILLE,MI,48039,65-74
2111,16294848,157104777,N,ALEXANDRIA,KY,41001,NOT AVAILABLE
4372,74329339,157104784,N,COLUMBUS,IN,47201,NOT AVAILABLE
4794,17950185,157104498,N,TOLEDO,OH,43611,NOT AVAILABLE
1856,666713,157124950,N,CINCINNATI,OH,45248,45-54
2329,10354982,157125252,N,LEXINGTON,KY,40517,35-44
68,10391268,157125007,N,FINDLAY,OH,45840,25-34
2442,109002,157125275,N,LOUISVILLE,KY,40220,65-74
691,15141113,157125361,N,LOUISVILLE,KY,40257,65-74
4370,4628229,157149290,N,WHITELAND,IN,46184,NOT AVAILABLE
3105,17984326,157148904,N,CINCINNATI,OH,45255,35-44
3572,5776659,157148973,N,WESTERVILLE,OH,43082,45-54
4106,3256755,157148983,N,LOUISVILLE,KY,40205,45-54
2997,79795623,157149403,N,BROOKVILLE,OH,45309,45-54
1311,74879722,157149004,N,CINCINNATI,OH,45239,35-44
955,734107,157149423,N,BLUE ASH,OH,45236,75+
2437,75568325,157149032,N,SOUTH BEND,IN,46619,55-64
1972,2336976,157149491,N,FLORENCE,KY,41042,45-54
3883,7046730,157149141,N,GREENVILLE,OH,45331,45-54
4140,5164592,157149126,N,CONNERSVILLE,IN,47331,55-64
4811,626203,157149100,N,MILFORD,OH,45150,NOT AVAILABLE
3538,8026134,157149564,N,SYLVANIA,OH,43560,75+
1473,14814997,157149133,N,MILAN,MI,48160.0,55-64
4410,74225457,157149586,N,DUBLIN,OH,43017,35-44
1945,77405806,157190537,N,LEXINGTON,KY,40509,55-64
70,938137,157190978,N,CARMEL,IN,46033,19-24
2066,77152887,157190668,N,UNION,KY,41091,35-44
2789,79761431,157190870,N,LEXINGTON,KY,40509,35-44
714,70175331,157190992,N,COLUMBUS,OH,43235,55-64
498,74432851,157190626,N,MACON,GA,31204,25-34
4942,5835512,157190637,N,INDEPENDENCE,KY,41051,NOT AVAILABLE
3353,76803039,157191070,N,HILLIARD,OH,43026,45-54
602,12104305,157191082,N,LANCASTER,OH,43130,35-44
1596,79968788,157191114,N,BEAVERCREEK,OH,45431,25-34
2076,6607322,157191121,N,CINCINNATI,OH,45205,45-54
1558,78342164,157191163,N,BLACKSBURG,VA,24060,35-44
3733,15398807,157190753,N,OBETZ,OH,43207,45-54
525,780131,157191212,N,CINCINNATI,OH,45244,45-54
4037,75227733,157191200,N,MURPHYSBORO,IL,62966,65-74
4251,1308329,157190823,N,TROTWOOD,OH,45426,65-74
1215,16186740,157191237,N,CINCINNATI,OH,45239,75+
768,11430477,157191252,N,LANCASTER,OH,43130,65-74
897,17412061,157214270,N,LOUISVILLE,KY,40291,35-44
1594,76830209,157214681,N,INDIANAPOLIS,IN,46224,25-34
3652,79969750,157214337,N,FLORENCE,KY,41042,35-44
2279,2643342,157214735,N,PEWEE VALLEY,KY,40056,35-44
3545,74257485,157214331,N,COLUMBUS,OH,43235,25-34
367,75514837,157214366,N,SMYRNA,GA,30080.0,35-44
4077,77328340,157214377,N,CINCINNATI,OH,45249,NOT AVAILABLE
1758,79998427,157214406,N,LOUISVILLE,KY,40229,55-64
1806,79921438,157214817,N,REYNOLDSBURG,OH,43068.0,35-44
3552,78730260,157214505,N,FARMINGTON HILLS,MI,48336,55-64
125,76429059,157214546,N,ELSMERE,KY,41018,19-24
689,71988409,157214943,N,HIGHLAND,MI,48357,NOT AVAILABLE
2672,79910622,157214836,N,TOLEDO,OH,43614,55-64
2592,789586,157214980,N,FAIRFIELD TOWNSHIP,OH,45011,75+
1903,1421220,157214456,N,GEORGETOWN,IN,47122,NOT AVAILABLE
308,75024278,157214471,N,MORGANTOWN,IN,46160,55-64
2645,9235698,157215004,N,BURLINGTON,KY,41005,55-64
4445,5604955,157215030,N,CINCINNATI,OH,45255,NOT AVAILABLE
1959,18254653,157214498,N,SIDNEY,OH,45365,NOT AVAILABLE
3592,15467891,157214499,N,WEST LIBERTY,OH,43357,65-74
4882,72134907,157214912,N,LANSING,MI,48917,25-34
50,962980,157214932,N,INDIANAPOLIS,IN,46205,NOT AVAILABLE
1686,74758532,157214566,N,FT LORAMIE,OH,45845,55-64
2972,16150798,157215003,N,CINCINNATI,OH,45246,35-44
503,4286617,157214616,N,DAYTON,KY,41074,45-54
1833,76165959,157215028,N,GOSHEN,KY,40026,25-34
1811,1666342,157235296,N,TOLEDO,OH,43611,45-54
183,5345055,157235458,N,CINCINNATI,OH,45211,55-64
1869,2674744,157235488,N,CENTERVILLE,OH,45458,75+
1590,79896995,157235492,N,OAKLAND TOWNSHIP,MI,48306,55-64
4268,3304568,157235844,N,ROME CITY,IN,46784,NOT AVAILABLE
1581,1830147,157235535,N,TROY,OH,45373,45-54
1299,6054069,157235566,N,ADA,MI,49301,NOT AVAILABLE
1777,78331260,157235570,N,WHITELAND,IN,46184,75+
4642,73747971,157235553,N,FAIRFIELD,OH,45014,55-64
3407,79927407,157235990,N,CINCINNATI,OH,45229,65-74
224,75153530,157235988,N,AMELIA,OH,45102,45-54
3029,74233749,157258385,N,BLOOMINGTON,IN,47401,55-64
416,79909801,157258565,N,COVINGTON,KY,41011,65-74
4523,79986463,157258575,N,WOODBURN,IN,46797,25-34
4296,70636098,157282611,N,HAMILTON,OH,45013,NOT AVAILABLE
3580,6895036,157282838,N,BARGERSVILLE,IN,46106,35-44
3878,76715478,157283264,N,TEMPERANCE,MI,48182,25-34
3015,911140,157282953,N,WHEELERSBURG,OH,45694,NOT AVAILABLE
2531,616139,157282916,N,LOVELAND,OH,45140,55-64
1602,16400725,157282923,N,MAUMEE,OH,43537,19-24
3339,190479,157283214,N,FORT THOMAS,KY,41075,75+
195,74536758,157283503,N,CINCINNATI,OH,45244,25-34
4048,70453482,157283283,N,CINCINNATI,OH,45206,25-34
757,4827688,157283306,N,NOBLESVILLE,IN,46062,75+
4612,18295040,157283365,N,CINCINNATI,OH,45244,25-34
4162,17952569,157692658,N,GOSHEN,OH,45122,35-44
332,80032217,157692996,N,CINCINNATI,OH,45231,45-54
445,1419355,157692693,N,LAWRENCEBURG,IN,47025,55-64
2461,1216621,157692791,N,ERLANGER,KY,41018,55-64
670,73317214,157692851,N,LEXINGTON,KY,40515,25-34
2849,74823349,156724673,N,LOUISVILLE,KY,40222,35-44
2523,17728106,156724678,N,AVON,IN,46123,75+
2606,74386122,156724703,N,CLEVES,OH,45002,45-54
3880,291048,156724735,N,PICKERINGTON,OH,43147,65-74
3026,7460230,156724792,N,WESTFIELD,IN,46074,55-64
441,6948768,156724954,N,CINCINNATI,OH,45255,75+
3054,6769628,156724961,N,CINCINNATI,OH,45216,35-44
1505,79755110,156725076,N,JEFFERSONVILLE,IN,47130,35-44
1735,75765605,156748729,N,CLINTON TWP,MI,48035,35-44
1849,71877316,156748852,N,CANAL WINCHESTER,OH,43110,55-64
841,76701337,156748859,N,TRENTON,OH,45067,NOT AVAILABLE
4220,79767048,156749206,N,SOUTH LYON,MI,48178,45-54
3612,12571971,156748879,N,DAYTON,OH,45426,45-54
4474,794762,156748920,N,CINCINNATI,OH,45248,NOT AVAILABLE
4157,757141,156749341,N,CINCINNATI,OH,45239,19-24
4118,876359,156749328,N,XENIA,OH,45385,75+
4343,9210180,156748970,N,HILLIARD,OH,43026,NOT AVAILABLE
3119,72053186,156748995,N,CINCINNATI,OH,45232,45-54
3988,75456022,156770862,N,NEW VIENNA,OH,45159,55-64
3025,77283626,156770892,N,COVINGTON,KY,41015,NOT AVAILABLE
4569,75783162,156770866,N,BUFORD,GA,30519,25-34
1040,15811315,156771319,N,NEWARK,OH,43055,45-54
631,78359668,156932021,N,WAYNESVILLE,OH,45068,45-54
1159,78740449,156771375,N,NASHVILLE,TN,37215,NOT AVAILABLE
4135,77950308,156771104,N,ATHENS,OH,45701,25-34
2205,12992271,156771445,N,CURTICE,OH,43412,55-64
1604,78324862,156771135,N,FORT THOMAS,KY,41075,75+
1281,73589774,156793678,N,SARDINIA,OH,45171,75+
994,74197094,156793991,N,HIGHLAND HEIGHTS,KY,41076,75+
3566,17324674,156793720,N,LANCASTER,OH,43130,35-44
2939,79761535,156793753,N,WEST UNION,OH,45693,55-64
3189,73992130,156794075,N,LIBERTY TOWNSHIP,OH,45044,NOT AVAILABLE
1121,7087531,156793768,N,TOLEDO,OH,43606,65-74
2348,400017,156793773,N,WATERVILLE,OH,43566,NOT AVAILABLE
2106,798547,156793781,N,CINCINNATI,OH,45248,75+
1992,70440614,156793886,N,CINCINNATI,OH,45212,35-44
3741,726078,156793854,N,CINCINNATI,OH,45216,65-74
2360,11118000,156794178,N,PIQUA,OH,45356,NOT AVAILABLE
4069,78821437,156819501,N,FAIRFIELD,OH,45014,25-34
1732,75944083,156819524,N,HENDERSONVILLE,TN,37075,25-34
912,700386,156819526,N,CINCINNATI,OH,45231,75+
237,76516431,156819534,N,INDIANAPOLIS,IN,46254,45-54
1928,73775266,156819201,N,UNION,KY,41091,35-44
3917,4892437,156819614,N,HAMILTON,OH,45013,55-64
3306,78329147,156819619,N,FISHERS,IN,46038,45-54
2309,170371,156819303,N,TAYLOR MILL,KY,41015,45-54
2102,9218007,156819335,N,SOLON,OH,44139,75+
2561,16105624,156819670,N,GROSSE ILE,MI,48138,65-74
3927,15016686,156819630,N,CLAY,MI,48001,NOT AVAILABLE
4088,2624552,156819640,N,DAYTON,OH,45431,55-64
1561,672397,156819397,N,CINCINNATI,OH,45212,65-74
3498,76299283,156819689,N,COLUMBUS,OH,43207,25-34
313,759644,156819753,N,CINCINNATI,OH,45240,25-34
1324,18638879,156819392,N,WOODHAVEN,MI,48183,45-54
12,18893003,156819417,N,OWOSSO,MI,48867,55-64
3844,16414520,156819819,N,CORINTH,MS,38834,75+
4038,71919240,156911929,N,OREGONIA,OH,45054,NOT AVAILABLE
2024,15767214,156912062,N,TROY,OH,45373,45-54
3130,437180,156931859,N,POWELL,OH,43065,NOT AVAILABLE
3476,78742400,156931538,N,FAIRFIELD TOWNSHIP,OH,45011.0,35-44
1863,74828723,156931864,N,DAYTON,OH,45431,55-64
1741,15763699,156931615,N,ERLANGER,KY,41018,35-44
2428,77372875,156931949,N,MARIETTA,GA,30061,55-64
272,2386140,156931937,N,TOLEDO,OH,43614,55-64
3633,17957737,156931641,N,DUBLIN,OH,43016,45-54
3060,77526401,156931629,N,COLUMBUS,OH,43232,45-54
2089,5342152,157082082,N,OKEANA,OH,45053,65-74
840,3054101,156932069,N,MT WASHINGTON,KY,40047,55-64
2058,529402,156932074,N,HAMILTON,OH,45013,75+
2822,17036963,156932092,N,BRENTWOOD,TN,37027,25-34
4291,571817,156931808,N,LIBERTY TWP,OH,45011.0,NOT AVAILABLE
3615,76940110,156932125,N,WATERVILLE,OH,43566,65-74
3588,79856918,156931857,N,JEFFERSON,GA,30549,NOT AVAILABLE
1913,2752764,156968200,N,NEWPORT,KY,41071,35-44
4542,77150754,156967968,N,CINCINNATI,OH,45226,55-64
4420,15570486,156967969,N,MONTGOMERY,OH,45242,NOT AVAILABLE
2959,73054771,156968266,N,JEFFERSONVILLE,IN,47130,NOT AVAILABLE
4253,741788,156968279,N,CINCINNATI,OH,45239,55-64
253,79971542,156968039,N,DUBLIN,OH,43017,NOT AVAILABLE
422,795093,156968338,N,CINCINNATI,OH,45248,65-74
34,77097519,156993952,N,ANDERSON,IN,46011,55-64
4357,3443843,156993614,N,MELVINDALE,MI,48122,NOT AVAILABLE
148,10015684,156994012,N,REYNOLDSBURG,OH,43068,NOT AVAILABLE
4796,76282180,156994060,N,NICHOLASVILLE,KY,40356,NOT AVAILABLE
2148,17687474,156994098,N,ALEXANDRIA,KY,41001,65-74
2774,74896963,156994099,N,BRIGHTON,MI,48116,55-64
1334,78752756,156993752,N,CINCINNATI,OH,45209,35-44
4756,708444,156993817,N,LIBERTY TWP,OH,45011,NOT AVAILABLE
2238,76034232,156993839,N,NASHVILLE,TN,37206,25-34
159,74904454,156993836,N,CINCINNATI,OH,45220,25-34
1699,221069,156993885,N,COLUMBUS,OH,43206,75+
4821,77706707,157016450,N,HEBRON,KY,41048,45-54
1607,10537714,157016477,N,COLUMBUS,OH,43235,NOT AVAILABLE
1265,79986770,157016833,N,FORT WAYNE,IN,46835,65-74
3629,108654,157016559,N,LOUISVILLE,KY,40220,75+
3977,5276821,157016587,N,FOSTORIA,OH,44830,35-44
2844,73180497,157016685,N,SHELBYVILLE,IN,46176.0,45-54
2870,324170,157060309,N,COLUMBUS,OH,43232,NOT AVAILABLE
3064,77392816,157060326,N,LOUISVILLE,KY,40207,NOT AVAILABLE
980,12960764,157060453,N,NEW CARLISLE,OH,45344,NOT AVAILABLE
1464,73796672,157060471,N,UNION,KY,41091,55-64
953,4887084,157060356,N,PERRYSBURG,OH,43551,45-54
2105,489673,157082029,N,KENT,OH,44240,NOT AVAILABLE
4836,79843362,157082043,N,CINCINNATI,OH,45211,NOT AVAILABLE
3385,9437170,157082021,N,INDIANAPOLIS,IN,46236,55-64
3584,77199573,157082472,N,UNION,KY,41091,NOT AVAILABLE
3898,16311414,157082100,N,CINCINNATI,OH,45248,NOT AVAILABLE
4066,5541988,157082107,N,COLUMBUS,OH,43232,65-74
590,18404254,157082521,N,CINCINNATI,OH,45236,35-44
4168,10609148,157082529,N,CINCINNATI,OH,45244,75+
3108,665572,157082144,N,FAIRFIELD TOWNSHIP,OH,45011,19-24
3852,4313666,157082158,N,GREENFIELD,IN,46140,45-54
333,564049,157082174,N,MASON,OH,45040,NOT AVAILABLE
4958,75999216,157082205,N,DEARBORN,MI,48124.0,NOT AVAILABLE
4604,5771126,157082216,N,LOUISVILLE,KY,40245,NOT AVAILABLE
4242,16184859,157082602,N,BRIGHTON,MI,48116,65-74
2914,79748951,157082265,N,INDIANAPOLIS,IN,46260,45-54
2188,74826605,157082668,N,ASHLAND,KY,41101,45-54
1974,76525836,157082717,N,OWENSBORO,KY,42301,19-24
1347,340237,157082724,N,COLUMBUS,OH,43235,55-64
1617,171951,157082734,N,COVINGTON,KY,41015,NOT AVAILABLE
947,549165,157082763,N,LEBANON,OH,45036,NOT AVAILABLE
3512,79958462,157083005,N,SOUTHFIELD,MI,48076,45-54
2965,11708691,157082867,N,INDIANAPOLIS,IN,46227,NOT AVAILABLE
2620,180802,157083096,N,GLENCOE,KY,41046,NOT AVAILABLE
2357,791878,157082900,N,CINCINNATI,OH,45247,75+
1336,77135471,157083134,N,SANDUSKY,OH,44870,25-34
2647,3163784,157104204,N,TOLEDO,OH,43615.0,NOT AVAILABLE
4393,79963707,157104232,N,INDIANAPOLIS,IN,46214,25-34
294,76743094,157104562,N,MASON,OH,45040,19-24
420,9355953,157104265,N,CLAYTON,OH,45315,65-74
722,5067882,157104323,N,DELAWARE,OH,43015.0,65-74
2465,2644290,157104375,N,BROMLEY,KY,41016,55-64
4072,7312196,157104394,N,COLUMBUS,OH,43223,45-54
3557,78802521,157104718,N,TWINSBURG,OH,44087,25-34
2286,10107046,157104760,N,GREENWOOD,IN,46142,NOT AVAILABLE
744,1331240,157104460,N,DAYTON,OH,45459,65-74
2340,855433,157124905,N,SPRINGBORO,OH,45066,NOT AVAILABLE
3477,17950231,157125177,N,FAIRBORN,OH,45324,NOT AVAILABLE
3932,76282492,157124937,N,LOGANVILLE,GA,30052,55-64
4466,6519337,157125255,N,ELLETTSVILLE,IN,47429,NOT AVAILABLE
3354,76839422,157125001,N,GREENSBURG,IN,47240,25-34
4761,1923545,157125264,N,MOUNT VERNON,IN,47620,65-74
4554,16272890,157125296,N,PETERSBURG,KY,41080,NOT AVAILABLE
3899,405576,157125291,N,PERRYSBURG,OH,43551,NOT AVAILABLE
2603,75732219,157125034,N,INDIANAPOLIS,IN,46219,65-74
2627,17519362,157125323,N,BRIDGEPORT,MI,48722,25-34
3620,74828048,157125353,N,POLAND,OH,44514,NOT AVAILABLE
875,15303026,157125113,N,MARION,IL,62959,45-54
929,3523007,157258614,N,OWOSSO,MI,48867,55-64
383,6455628,157258621,N,LOUISVILLE,KY,40214,35-44
2612,7438175,157258634,N,LOUISVILLE,KY,40216,55-64
1187,15936361,157259046,N,CINCINNATI,OH,45239,55-64
2792,77280961,157258683,N,WASHINGTON CH,OH,43160,35-44
2524,74489401,157259121,N,WAXHAW,NC,28173,55-64
1200,74904206,157259210,N,FRANKLIN,TN,37064,65-74
3672,78402561,157283167,N,NORTH CHESTERFIELD,VA,23236,45-54
